-6.622032817995749943e-01,-4.831519172084231539e-01,-4.628643205655338932e-01,-5.186042409454079127e-01,-5.540386079949116693e-01,-4.658551213560023774e-01,-4.417990189734016804e-01,-5.686875689217982810e-01,-6.845053261935770683e-01,-8.000333583973566753e-01,-8.402034425195791245e-01,-7.763016026015761017e-01,-6.559787026965525625e-01,-6.585840856563640600e-01,-8.206602606994969351e-01,-7.424085536562777810e-01
-6.622032817995749943e-01,-4.831519172084231539e-01,-4.628643205655338932e-01,-5.186042409454079127e-01,-5.540386079949116693e-01,-4.658551213560023774e-01,-4.417990189734016804e-01,-5.686875689217982810e-01,-6.845053261935770683e-01,-5.366225439585718959e-01,-8.402034425195791245e-01,-7.576403849371471377e-01,-6.559787026965525625e-01,-6.585840856563640600e-01,-8.206602606994969351e-01,-7.424085536562777810e-01
-6.622032817995749943e-01,-4.831519172084231539e-01,-4.628643205655338932e-01,-5.186042409454079127e-01,-5.540386079949116693e-01,-4.658551213560023774e-01,-4.417990189734016804e-01,-5.686875689217982810e-01,-6.845053261935770683e-01,-8.000333583973566753e-01,-8.402034425195791245e-01,-7.763016026015761017e-01,3.673144953471360052e-01,-3.870982649203054682e-01,-8.206602606994969351e-01,-7.424085536562777810e-01
-6.622032817995749943e-01,-4.287826103197724947e-01,-1.754753931460998340e-01,-5.186042409454079127e-01,-5.540386079949116693e-01,-4.658551213560023774e-01,-4.417990189734016804e-01,-5.686875689217982810e-01,-6.845053261935770683e-01,-8.000333583973566753e-01,-8.402034425195791245e-01,-7.763016026015761017e-01,1.080595443865070671e+00,1.471986662404835833e-01,-8.206602606994969351e-01,-7.424085536562777810e-01
-6.622032817995749943e-01,-4.831519172084231539e-01,1.875107230513339385e+00,1.300662624986834937e+00,-5.540386079949116693e-01,-4.658551213560023774e-01,-4.417990189734016804e-01,-5.686875689217982810e-01,-6.845053261935770683e-01,-8.000333583973566753e-01,-8.402034425195791245e-01,-7.364670944004872988e-01,-6.559787026965525625e-01,-6.585840856563640600e-01,-8.206602606994969351e-01,-7.424085536562777810e-01
-6.622032817995749943e-01,-4.831519172084231539e-01,1.755937942267997709e+00,2.943127356131978178e+00,1.454920593569418941e+00,4.951403926706695602e-01,-4.417990189734016804e-01,-5.686875689217982810e-01,-6.845053261935770683e-01,-8.000333583973566753e-01,-4.106330373955351387e-01,-7.763016026015761017e-01,-6.559787026965525625e-01,-6.585840856563640600e-01,-8.206602606994969351e-01,-7.424085536562777810e-01
-6.622032817995749943e-01,-4.831519172084231539e-01,-4.628643205655338932e-01,1.275830485143184534e+00,3.142575483278354120e+00,2.899763637258084614e+00,-4.417990189734016804e-01,8.467090102072003521e-01,-6.845053261935770683e-01,-1.810842802386289363e-02,-8.402034425195791245e-01,-7.763016026015761017e-01,4.801345720817042778e-02,-6.585840856563640600e-01,-8.206602606994969351e-01,1.025031759370907680e-01
-6.622032817995749943e-01,-4.831519172084231539e-01,-4.628643205655338932e-01,-5.186042409454079127e-01,2.072546601898547447e+00,3.475699033090929646e+00,2.929444997106276372e+00,1.840656813545916037e+00,-6.099278116591844157e-01,-8.000333583973566753e-01,-8.402034425195791245e-01,-7.763016026015761017e-01,-6.559787026965525625e-01,-6.585840856563640600e-01,-8.206602606994969351e-01,-4.418805713541190117e-01
-6.622032817995749943e-01,-4.831519172084231539e-01,-4.628643205655338932e-01,1.001100577693643690e+00,-5.540386079949116693e-01,1.935193569903753685e+00,3.496830417391911805e+00,2.444028655593983412e+00,-6.154707388762570286e-01,-8.000333583973566753e-01,-9.296378868162286091e-02,-7.763016026015761017e-01,-6.559787026965525625e-01,-6.585840856563640600e-01,-8.206602606994969351e-01,-7.424085536562777810e-01
8.761225776970880119e-01,-4.831519172084231539e-01,-4.628643205655338932e-01,-5.186042409454079127e-01,-5.540386079949116693e-01,7.845303701504460214e-01,1.853666316242998047e+00,2.689655242030339011e+00,1.780656788890240039e+00,-8.000333583973566753e-01,-8.402034425195791245e-01,-7.763016026015761017e-01,-6.559787026965525625e-01,-6.585840856563640600e-01,-8.206602606994969351e-01,-7.424085536562777810e-01
1.287253300937032829e+00,-4.831519172084231539e-01,-4.628643205655338932e-01,3.693605668976177592e-01,-5.540386079949116693e-01,-4.658551213560023774e-01,1.573248484266917213e+00,1.632936351613064163e+00,2.335441982749378198e+00,8.772827793175068667e-01,-8.402034425195791245e-01,-7.763016026015761017e-01,-6.559787026965525625e-01,-6.585840856563640600e-01,-8.206602606994969351e-01,-7.424085536562777810e-01
-6.622032817995749943e-01,-4.831519172084231539e-01,-4.628643205655338932e-01,-5.186042409454079127e-01,-5.540386079949116693e-01,-4.658551213560023774e-01,9.680286476058486134e-01,-5.686875689217982810e-01,1.098452189765717790e+00,2.370223364996931981e+00,9.404789051871578209e-01,9.463739421272980568e-02,1.272803568397088636e+00,-6.585840856563640600e-01,-8.206602606994969351e-01,-7.424085536562777810e-01
-6.622032817995749943e-01,-1.365091216605211766e-01,-4.628643205655338932e-01,-5.186042409454079127e-01,-5.540386079949116693e-01,2.815040591851646345e-01,1.812322412827079565e-01,-5.686875689217982810e-01,1.095983818058608783e+00,2.279261123841670234e+00,2.274206020331491107e+00,9.504660160628046750e-01,-6.559787026965525625e-01,-6.585840856563640600e-01,-8.206602606994969351e-01,-7.424085536562777810e-01
4.998553479324596149e-01,-4.831519172084231539e-01,-4.628643205655338932e-01,-5.186042409454079127e-01,7.910637670036999580e-01,-4.658551213560023774e-01,-4.417990189734016804e-01,-5.686875689217982810e-01,8.874246470973174983e-01,5.546509457794727149e-01,1.781052885955863641e+00,1.552546425642266748e+00,-6.559787026965525625e-01,-6.585840856563640600e-01,-8.206602606994969351e-01,-7.424085536562777810e-01
-6.622032817995749943e-01,-4.831519172084231539e-01,-4.628643205655338932e-01,-5.186042409454079127e-01,-5.540386079949116693e-01,-4.658551213560023774e-01,-4.417990189734016804e-01,-5.686875689217982810e-01,-6.845053261935770683e-01,-8.000333583973566753e-01,-8.402034425195791245e-01,-1.797506741578939471e-01,-6.559787026965525625e-01,-6.585840856563640600e-01,3.330215514572051339e-01,-7.424085536562777810e-01
-6.622032817995749943e-01,1.377102918169445411e+00,-4.628643205655338932e-01,-5.186042409454079127e-01,-5.540386079949116693e-01,-4.658551213560023774e-01,-4.417990189734016804e-01,-5.686875689217982810e-01,-6.845053261935770683e-01,-8.000333583973566753e-01,-8.402034425195791245e-01,-7.763016026015761017e-01,2.939595877607122709e+00,-6.585840856563640600e-01,1.695951018374321162e+00,3.376694586036912415e-01
-6.622032817995749943e-01,2.044249368071363371e+00,-4.628643205655338932e-01,-5.186042409454079127e-01,8.965066632049569773e-01,-4.658551213560023774e-01,-4.417990189734016804e-01,-5.686875689217982810e-01,-6.845053261935770683e-01,-8.000333583973566753e-01,-8.402034425195791245e-01,9.138967131120208087e-01,-6.559787026965525625e-01,1.008754245315918618e+00,1.875130719066778306e+00,8.991624147990671112e-01
-6.622032817995749943e-01,2.025529124347557275e+00,-4.628643205655338932e-01,-5.186042409454079127e-01,1.507167238091942918e-01,-4.658551213560023774e-01,-4.417990189734016804e-01,-5.686875689217982810e-01,-6.845053261935770683e-01,9.747884044781945923e-01,-8.402034425195791245e-01,1.486565170866765540e+00,-6.559787026965525625e-01,2.505522818207656321e+00,1.390119303583150279e+00,8.860303863383199585e-02
-6.622032817995749943e-01,-4.831519172084231539e-01,-4.628643205655338932e-01,-5.186042409454079127e-01,-5.540386079949116693e-01,-4.658551213560023774e-01,-4.417990189734016804e-01,-5.686875689217982810e-01,-6.845053261935770683e-01,1.382222486037534281e+00,-3.084914505280090397e-02,1.646953120943132509e+00,-6.559787026965525625e-01,2.285843334050731368e+00,3.075428047137157561e-01,6.287623984986489001e-01
1.592230790652142680e+00,-4.831519172084231539e-01,-4.628643205655338932e-01,-5.186042409454079127e-01,-5.540386079949116693e-01,-4.658551213560023774e-01,-4.417990189734016804e-01,-5.686875689217982810e-01,-6.845053261935770683e-01,8.461597883773919193e-01,1.782673842729416425e-01,1.864787300378750068e+00,-6.559787026965525625e-01,6.493326575869203809e-01,1.204489043921042946e+00,-7.424085536562777810e-01
2.619733046776723029e+00,-4.831519172084231539e-01,-4.628643205655338932e-01,-5.186042409454079127e-01,-5.540386079949116693e-01,-4.658551213560023774e-01,-4.417990189734016804e-01,-5.686875689217982810e-01,-6.845053261935770683e-01,-8.000333583973566753e-01,8.741017055665616375e-01,1.330443552818588504e+00,-6.559787026965525625e-01,-6.585840856563640600e-01,1.415057091509753784e+00,2.072836650836722860e+00
1.225785991337814407e+00,-4.831519172084231539e-01,-4.628643205655338932e-01,-5.186042409454079127e-01,-4.995205406759480882e-01,-4.658551213560023774e-01,-4.417990189734016804e-01,-5.686875689217982810e-01,1.070118128330162399e+00,-8.000333583973566753e-01,3.118919486825273979e-01,-7.763016026015761017e-01,-4.005948856239534561e-01,2.471615381967645630e-01,6.319764583301180627e-01,1.595321297135988914e+00
1.914126303108210303e+00,1.893910801496011098e+00,8.760706567430821545e-01,-5.186042409454079127e-01,-5.540386079949116693e-01,-4.658551213560023774e-01,-4.417990189734016804e-01,7.324983961319330161e-01,1.288071586765977106e+00,5.839370784104850332e-01,1.290057245492963744e+00,-7.763016026015761017e-01,1.110452813488879587e+00,1.712443893375982906e+00,-8.206602606994969351e-01,-7.424085536562777810e-01
1.424557081713701434e+00,3.649714836250085970e+00,-4.628643205655338932e-01,-5.186042409454079127e-01,-5.540386079949116693e-01,-4.658551213560023774e-01,-4.417990189734016804e-01,1.728833121265780370e-01,-6.845053261935770683e-01,1.589382035315013653e+00,1.157356110542139049e+00,-7.763016026015761017e-01,-6.559787026965525625e-01,-6.585840856563640600e-01,-8.206602606994969351e-01,-7.424085536562777810e-01
-6.622032817995749943e-01,1.568470292263473287e-01,-4.628643205655338932e-01,-5.186042409454079127e-01,-5.540386079949116693e-01,-4.658551213560023774e-01,-4.417990189734016804e-01,-5.686875689217982810e-01,-6.845053261935770683e-01,1.176836716183598419e+00,-8.402034425195791245e-01,-7.763016026015761017e-01,-6.559787026965525625e-01,-6.585840856563640600e-01,-8.206602606994969351e-01,-7.424085536562777810e-01
-6.622032817995749943e-01,-4.831519172084231539e-01,-4.628643205655338932e-01,-5.186042409454079127e-01,-5.540386079949116693e-01,-4.658551213560023774e-01,4.843233894117933147e-01,-5.686875689217982810e-01,-6.845053261935770683e-01,1.351925592745301552e+00,-8.038797353195198392e-02,-7.763016026015761017e-01,1.198739340572604117e+00,-6.585840856563640600e-01,-7.485035484448255838e-01,-7.424085536562777810e-01
-6.622032817995749943e-01,-4.831519172084231539e-01,-4.628643205655338932e-01,-5.186042409454079127e-01,1.280242669080035700e+00,-4.658551213560023774e-01,-4.417990189734016804e-01,-5.686875689217982810e-01,-6.845053261935770683e-01,4.234847540677897371e-01,1.760095938413643424e+00,5.609055960132959262e-01,-6.559787026965525625e-01,1.760206308090558780e+00,1.280611121686423326e+00,1.449991607757995959e+00
6.507294770736603562e-01,-4.831519172084231539e-01,2.505891478587882304e+00,-5.186042409454079127e-01,2.143252462955218096e+00,-4.658551213560023774e-01,-4.417990189734016804e-01,-5.686875689217982810e-01,-6.845053261935770683e-01,-8.000333583973566753e-01,1.965385263939616989e+00,-7.763016026015761017e-01,1.473691885696473802e+00,1.936632439802922434e+00,7.059778031033364654e-01,1.210349768653584457e+00
1.899529849599254305e+00,-4.831519172084231539e-01,-4.628643205655338932e-01,-5.186042409454079127e-01,1.310583559759501693e+00,1.529917691936523161e+00,-4.417990189734016804e-01,-5.686875689217982810e-01,1.857093141819944782e+00,-8.000333583973566753e-01,4.990672716354532801e-01,-7.763016026015761017e-01,-6.559787026965525625e-01,1.151911349624694658e+00,9.400700862833645255e-01,1.864805249047547075e+00
-6.622032817995749943e-01,-4.831519172084231539e-01,-4.628643205655338932e-01,1.280133842176320647e+00,-5.540386079949116693e-01,2.446292797044857248e-01,-4.417990189734016804e-01,-4.722307827417362991e-02,1.696880364820375853e+00,6.261058540016690988e-02,-8.402034425195791245e-01,1.121653250594097262e+00,-6.559787026965525625e-01,-6.585840856563640600e-01,1.320424184853649985e+00,-7.424085536562777810e-01
4.519339088145652439e-01,-3.290769357602568723e-02,2.246015544985598744e+00,-5.186042409454079127e-01,-5.540386079949116693e-01,-4.658551213560023774e-01,-4.417990189734016804e-01,2.153271722398816479e+00,-6.845053261935770683e-01,-8.000333583973566753e-01,-8.402034425195791245e-01,2.000866476358654555e+00,1.396304921766247986e+00,-6.585840856563640600e-01,-8.206602606994969351e-01,6.738377930351605594e-01
-5.355887578516156378e-01,5.633394437892477180e-01,2.950924874752057114e+00,2.292765617741841400e+00,-5.540386079949116693e-01,-4.658551213560023774e-01,-4.417990189734016804e-01,6.143976598276887913e-01,5.181636343964542979e-01,-3.174675902136034344e-01,-6.075935877183844674e-02,1.304027191407570063e+00,1.781814129157771598e+00,2.008581532975662054e-01,8.633647810072758721e-01,2.023613874003482582e+00
