-2.294129651795400182e-01,-1.601281538050851605e-01,-3.011125208140880694e-01,-3.409684694393460558e-01,-4.007713242080707672e-01,-3.598941097151716062e-01,-3.423719376430832684e-01,-3.116964767354865051e-01,-3.294675471472890416e-01,-3.259057744057545780e-01,-2.707455801927354244e-01,-3.205761692124586837e-01,-3.486498441795976566e-01,-3.118636697065745866e-01,-3.798937738517996210e-01,-3.975153850303810299e-01,-3.995831492181885491e-01
-2.294129651795400182e-01,-1.601281538050851605e-01,-3.011125208140880694e-01,-3.409684694393460558e-01,-4.007713242080707672e-01,-3.598941097151716062e-01,-3.423719376430832684e-01,-3.116964767354865051e-01,-3.294675471472890416e-01,-3.259057744057545780e-01,-2.707455801927354244e-01,-3.205761692124586837e-01,-3.486498441795976566e-01,-3.118636697065745866e-01,-3.798937738517996210e-01,-3.975153850303810299e-01,-3.995831492181885491e-01
-2.294129651795400182e-01,-1.601281538050851605e-01,-3.011125208140880694e-01,-3.409684694393460558e-01,-4.007713242080707672e-01,-3.598941097151716062e-01,-3.423719376430832684e-01,-3.116964767354865051e-01,-3.294675471472890416e-01,-3.259057744057545780e-01,-2.707455801927354244e-01,-3.205761692124586837e-01,-3.486498441795976566e-01,-3.118636697065745866e-01,-3.798937738517996210e-01,-3.975153850303810299e-01,-3.995831492181885491e-01
-2.294129651795400182e-01,-1.601281538050851605e-01,-3.011125208140880694e-01,-3.409684694393460558e-01,-4.007713242080707672e-01,-3.598941097151716062e-01,-3.423719376430832684e-01,-3.116964767354865051e-01,-3.294675471472890416e-01,-3.259057744057545780e-01,-2.707455801927354244e-01,-3.205761692124586837e-01,-3.486498441795976566e-01,-3.118636697065745866e-01,-3.798937738517996210e-01,-3.975153850303810299e-01,-3.995831492181885491e-01
-2.294129651795400182e-01,-1.601281538050851605e-01,-3.011125208140880694e-01,-3.409684694393460558e-01,-4.007713242080707672e-01,-3.598941097151716062e-01,-3.423719376430832684e-01,-3.116964767354865051e-01,-3.294675471472890416e-01,-3.259057744057545780e-01,-2.707455801927354244e-01,-3.205761692124586837e-01,-3.486498441795976566e-01,-3.118636697065745866e-01,-3.798937738517996210e-01,-3.975153850303810299e-01,-3.995831492181885491e-01
-2.294129651795400182e-01,-1.601281538050851605e-01,-3.011125208140880694e-01,-3.409684694393460558e-01,-4.007713242080707672e-01,-3.598941097151716062e-01,-3.423719376430832684e-01,-3.116964767354865051e-01,-3.294675471472890416e-01,-3.259057744057545780e-01,-2.707455801927354244e-01,-3.205761692124586837e-01,-3.486498441795976566e-01,-3.118636697065745866e-01,-3.798937738517996210e-01,-3.975153850303810299e-01,-3.995831492181885491e-01
-2.294129651795400182e-01,-1.601281538050851605e-01,-3.011125208140880694e-01,-3.409684694393460558e-01,-4.007713242080707672e-01,-3.598941097151716062e-01,-3.423719376430832684e-01,-3.116964767354865051e-01,-3.294675471472890416e-01,-3.259057744057545780e-01,-2.707455801927354244e-01,-3.205761692124586837e-01,-3.486498441795976566e-01,-3.118636697065745866e-01,-3.798937738517996210e-01,-3.975153850303810299e-01,-3.995831492181885491e-01
-2.294129651795400182e-01,-1.601281538050851605e-01,-3.011125208140880694e-01,-3.409684694393460558e-01,-4.007713242080707672e-01,-3.598941097151716062e-01,-3.423719376430832684e-01,-3.116964767354865051e-01,-3.294675471472890416e-01,-3.259057744057545780e-01,-2.707455801927354244e-01,-3.205761692124586837e-01,-3.486498441795976566e-01,-3.118636697065745866e-01,-3.798937738517996210e-01,-3.975153850303810299e-01,-3.995831492181885491e-01
-2.294129651795400182e-01,-1.601281538050851605e-01,-3.011125208140880694e-01,-3.409684694393460558e-01,-4.007713242080707672e-01,-3.598941097151716062e-01,-3.423719376430832684e-01,-3.116964767354865051e-01,-3.294675471472890416e-01,-3.259057744057545780e-01,-2.707455801927354244e-01,-3.205761692124586837e-01,-3.486498441795976566e-01,-3.118636697065745866e-01,-3.798937738517996210e-01,-3.975153850303810299e-01,-3.995831492181885491e-01
-2.294129651795400182e-01,-1.601281538050851605e-01,-3.011125208140880694e-01,-3.409684694393460558e-01,-4.007713242080707672e-01,-3.598941097151716062e-01,-3.423719376430832684e-01,-3.116964767354865051e-01,-3.294675471472890416e-01,-3.259057744057545780e-01,-2.707455801927354244e-01,-3.205761692124586837e-01,-3.486498441795976566e-01,-3.118636697065745866e-01,-3.798937738517996210e-01,-3.975153850303810299e-01,-3.995831492181885491e-01
