1.446218960227447678e+04,1.816606936803790813e+04,2.161197330127543682e+04,2.596073976158189907e+04,2.288018163643838125e+04,1.258773050344143121e+04,1.240014006583613264e+04,1.161371850944429025e+04,8.293775155433162581e+03,5.299372125043923916e+03,4.951310069766697779e+03,4.808912432316121340e+03,6.144662014574305431e+03,6.810795346790801887e+03,3.987204773216794365e+03,6.329822683764497924e+03
2.090981246244964859e+04,3.234635929261035562e+04,4.443755474236739246e+04,4.939770931164575450e+04,4.615291979693170288e+04,3.112127640989622159e+04,2.670244511584571956e+04,2.726267274959688075e+04,2.284280996882715408e+04,8.619690709259275536e+03,4.900017939147557627e+03,5.053996013709497674e+03,5.933709539732225494e+03,8.199695708310791815e+03,8.518487272098695030e+03,8.375315532257383893e+03
3.490151670792500227e+04,5.200488734603128250e+04,6.868812974849510647e+04,7.919022355208129738e+04,7.257892912044881086e+04,6.133348129924214300e+04,4.823855456516199774e+04,3.611771959186784079e+04,2.369058055619386141e+04,1.418948801628526780e+04,7.692574822720184784e+03,6.567779461026078025e+03,6.270411904766015141e+03,4.609719795810320647e+03,5.278356684050858348e+03,6.934585377201600750e+03
5.063693280793257145e+04,7.156082373665973137e+04,9.669553153611390735e+04,1.131219054595470079e+05,1.231204814348273358e+05,1.126590567892437393e+05,9.021241596276196651e+04,6.119296975894105708e+04,4.025892029411906697e+04,3.322959587729736086e+04,1.782167801722950026e+04,1.160478427123201072e+04,7.549393063346508825e+03,5.752519636019262180e+03,6.142418477048949171e+03,6.584847189131041887e+03
4.084351849858019705e+04,7.300314607099184650e+04,1.144224976733398944e+05,1.528257411936782300e+05,1.856724052562388533e+05,1.918027224082653702e+05,1.517709559832111408e+05,1.039267043258114718e+05,7.958002345855804742e+04,5.910800658448881586e+04,3.939527942922901275e+04,2.255552196511841976e+04,1.176976800653239115e+04,8.626281410113666425e+03,6.907994554285331105e+03,7.009200215020852738e+03
3.906499216324480221e+04,6.620558463664045848e+04,1.053204212355066120e+05,1.532959739824972348e+05,2.164962163799490954e+05,2.550396040224184981e+05,2.552241759962027136e+05,1.667895651538367383e+05,1.323988897667313577e+05,8.456224200076746638e+04,6.239721456919124466e+04,4.562091926755850000e+04,2.065010553917566358e+04,1.089383234342827018e+04,9.041367190306096745e+03,9.441374294391580406e+03
3.992735554954005784e+04,6.424277944739452505e+04,9.509601584247272694e+04,1.442940054212845862e+05,2.408569209199502075e+05,3.293516539730291115e+05,3.152551325978740351e+05,2.925571224575789529e+05,1.938340605761883489e+05,1.252894457372162142e+05,8.595782456689373066e+04,5.996709241630347969e+04,3.310411636867084599e+04,1.729995107940576781e+04,1.394618119838093480e+04,1.260789947707845204e+04
2.748411258917780651e+04,4.281395365966214013e+04,7.345000759797253704e+04,1.200689455487173109e+05,2.001483775885424402e+05,3.307609505064787809e+05,3.511213213895827066e+05,3.390820173436296755e+05,3.042834459608730394e+05,2.148582382048351283e+05,1.222797802415827318e+05,7.473881557104518288e+04,5.085401677281458979e+04,3.033830261420752140e+04,1.763589668892342524e+04,1.471255571677319313e+04
1.943044498389573346e+04,2.786289197099166631e+04,4.098858806698893022e+04,7.571570181915460853e+04,1.000589182222553209e+05,1.594056932689973037e+05,2.370658650230045896e+05,3.188409971235798439e+05,3.026457980059868423e+05,2.801692552666332922e+05,2.336412652546044847e+05,1.076096217313533998e+05,6.503927979085632978e+04,4.782658380481808126e+04,2.394478536501885173e+04,1.706172448796439130e+04
2.037871066285076813e+04,2.313703224214853981e+04,2.646458347757693627e+04,5.238485773742580932e+04,7.429970897486955801e+04,1.111633427265887149e+05,1.442267080263677926e+05,2.644574266094318009e+05,3.034534858390669688e+05,2.529087296595964290e+05,2.548697235282247129e+05,2.249299141817840573e+05,1.169520140922502760e+05,6.613892471584062150e+04,4.817249290192946501e+04,2.892968680565997420e+04
1.589710545361152981e+04,2.114722990666014084e+04,2.358426306096346889e+04,3.524975968875137187e+04,6.052494954280851380e+04,8.157739187453023624e+04,1.118155320409283013e+05,1.632835819817976153e+05,2.954092334489846253e+05,3.359996281501426129e+05,2.127682285908627091e+05,2.009584285665166681e+05,1.547506471726126620e+05,9.454808290803151613e+04,1.080516302541594341e+05,5.894155646405508742e+04
