-9.124691456592151084e-01,2.896288022588386912e-01,-7.261328933840668354e-01,-1.214675991294841273e+00,-9.573286437619683564e-01,-6.369881421683457612e-01,-5.326695777606641480e-01,-1.099343196975350878e+00,-7.285965547875573600e-01,9.088168491331315157e-02,-5.541371293894236105e-01,-8.402025067278834358e-01,-1.271122400649270290e+00,-1.072058305943183631e+00,-1.197484749260514736e+00,-1.018379264914243132e+00,-9.570181651501574738e-01
-9.124691456592151084e-01,-1.492174812542257090e-01,-7.261328933840668354e-01,-1.214675991294841273e+00,-9.573286437619683564e-01,-1.011105670010497226e+00,-7.310695484262386135e-01,-7.554190529983441094e-01,-1.235271862046127600e+00,-1.655409435586492617e-02,-3.921430102834886355e-01,-8.402025067278834358e-01,-2.074065460824480733e-01,-4.316419094637736209e-01,-1.197484749260514736e+00,-2.319189632568860737e-01,-9.570181651501574738e-01
2.012917645802494160e-01,-7.705690653005196067e-01,-7.261328933840668354e-01,-2.590782119538320716e-01,-9.573286437619683564e-01,-1.395764479262632390e-02,-1.593626542568360727e-01,-2.257717247882500555e-01,-1.235271862046127600e+00,-6.519433025687649819e-01,-9.921896393209962417e-01,-7.140082441401790492e-01,-1.298150616759775056e-01,-1.072058305943183631e+00,-9.591125403645403003e-01,-1.018379264914243132e+00,-1.499818706105562893e-01
-9.124691456592151084e-01,-7.705690653005196067e-01,-7.261328933840668354e-01,-3.776654915605202056e-01,-9.573286437619683564e-01,2.944398166522805838e-01,-7.310695484262386135e-01,-2.073435272697061460e-01,-1.235271862046127600e+00,-1.057221632722080029e+00,-9.921896393209962417e-01,-6.931472726441690879e-01,-1.271122400649270290e+00,-4.234242486731211730e-01,-1.197484749260514736e+00,-1.018379264914243132e+00,-3.476977237780793928e-01
-1.941574751277567665e-02,-7.705690653005196067e-01,-7.261328933840668354e-01,-2.426731882745912505e-01,-9.573286437619683564e-01,1.006538054946100186e-01,-7.310695484262386135e-01,6.262620006587608923e-02,-8.988796784606641888e-01,-1.057221632722080029e+00,-9.921896393209962417e-01,-8.402025067278834358e-01,-3.890785961102642965e-01,-4.035752897104286641e-01,-1.197484749260514736e+00,4.713157042905305461e-02,-7.895386645414944615e-01
7.182564222807443777e-01,-7.705690653005196067e-01,-7.261328933840668354e-01,-7.253271078920372483e-01,1.353861692357322399e-01,3.760397169950976393e-01,6.985839974048333456e-01,-3.267637058134401085e-01,-1.235271862046127600e+00,1.096758583029012329e-01,-6.727843901709362751e-01,-8.402025067278834358e-01,-1.271122400649270290e+00,-1.072058305943183631e+00,-1.197484749260514736e+00,-1.018379264914243132e+00,-5.008108779442156377e-01
3.225010348939892357e-01,-7.705690653005196067e-01,6.249491676166022414e-01,1.072185035836050737e+00,1.262611965644730549e+00,1.812302097880434060e+00,1.309963731501654571e+00,-4.168820002298339461e-02,1.609446444441028912e-01,-1.286438519477451636e-01,-2.605459397195531435e-01,-8.402025067278834358e-01,-1.271122400649270290e+00,-1.072058305943183631e+00,-1.197484749260514736e+00,-1.018379264914243132e+00,-9.570181651501574738e-01
2.516760529356145137e-01,1.155831974911346816e+00,1.945818610489246758e+00,1.845511572747036588e+00,2.173658276059813321e+00,2.684046326387524939e+00,2.476436309331400132e+00,1.412072062822426366e+00,9.595086912365988763e-01,-1.057221632722080029e+00,-9.921896393209962417e-01,-1.047202052289490926e-01,1.438754762178174468e-02,-1.072058305943183631e+00,-1.197484749260514736e+00,-1.018379264914243132e+00,-9.570181651501574738e-01
6.647945075298776763e-01,1.732234041059172558e+00,1.953386897440182013e+00,1.621643773034294522e+00,1.827888013172921156e+00,2.321043414316218190e+00,2.424010185161506126e+00,1.646863611289374196e+00,1.168604169618152389e+00,-1.057221632722080029e+00,-9.921896393209962417e-01,-8.402025067278834358e-01,3.917770257355562835e-01,-1.072058305943183631e+00,-1.197484749260514736e+00,-1.018379264914243132e+00,-9.570181651501574738e-01
-9.124691456592151084e-01,1.499502776387669156e+00,9.345443335956886699e-01,4.253406128608180348e-01,-9.573286437619683564e-01,-1.011105670010497226e+00,1.587926132181571193e+00,1.657155335484219671e+00,1.098378164311484939e+00,1.070653478692646515e-01,-7.593273108061958654e-01,-8.402025067278834358e-01,1.609289332873990452e-01,-1.072058305943183631e+00,-1.197484749260514736e+00,-8.742629520329277260e-02,-3.053187484757564629e-01
-9.124691456592151084e-01,1.129315839440306224e+00,-7.261328933840668354e-01,-8.564181306035824337e-02,-9.573286437619683564e-01,-2.766085560311939279e-02,9.896889888158745263e-01,1.481954907476396244e+00,-7.081922638876263221e-02,1.058997243771327534e+00,6.772657056292680222e-01,-8.402025067278834358e-01,-5.480997974490710994e-02,-1.072058305943183631e+00,-1.197484749260514736e+00,-1.018379264914243132e+00,7.701886512331834744e-01
7.709529205205613023e-01,6.534625887375277165e-01,9.488652723624040053e-02,3.299343753204709850e-01,-9.573286437619683564e-01,4.052575358611539280e-01,-7.310695484262386135e-01,8.887520795563522702e-01,1.010287462601818120e+00,1.254057545678157970e+00,5.579871501414480628e-01,1.803079459647505267e-01,-1.271122400649270290e+00,-1.072058305943183631e+00,-1.018602659471122163e+00,-1.018379264914243132e+00,-9.570181651501574738e-01
1.240993342548337264e+00,-7.705690653005196067e-01,8.413572811055878287e-01,5.319938892055325885e-01,-8.578107086992958763e-02,4.675089874437432513e-01,-7.310695484262386135e-01,-8.533785827347345476e-01,7.961167855647897085e-01,1.817950555222600517e+00,9.477575822426663743e-01,1.046666616251216153e+00,-1.271122400649270290e+00,-1.072058305943183631e+00,-1.300755023842673497e-01,4.381418050199444858e-01,2.499106979287652464e-01
3.542040295308819808e-01,-7.705690653005196067e-01,-7.261328933840668354e-01,5.415243501182414460e-02,6.829441632603973078e-01,-2.200864009773384478e-01,-7.310695484262386135e-01,-1.099343196975350878e+00,-1.235271862046127600e+00,1.975940340447522425e+00,1.691010735604315363e+00,1.514622230442978834e+00,-1.290653163332264597e-01,-1.072058305943183631e+00,-5.344305170415402095e-01,1.580938632566482316e-01,8.151578418933439485e-01
-9.124691456592151084e-01,-7.705690653005196067e-01,-7.261328933840668354e-01,1.564494337893968801e-01,9.430674588466577690e-01,3.135443962774513427e-01,-7.310695484262386135e-01,-1.099343196975350878e+00,-1.235271862046127600e+00,1.605479650189663543e+00,1.604457821943765738e+00,1.730711244513740699e+00,-6.217704354660200661e-01,7.859690195130672463e-02,1.666971157650566915e-01,-1.018379264914243132e+00,5.538027408260575157e-01
-9.124691456592151084e-01,-7.705690653005196067e-01,-7.261328933840668354e-01,-1.214675991294841273e+00,7.319498959318538889e-01,-1.011105670010497226e+00,-7.310695484262386135e-01,-1.099343196975350878e+00,-1.235271862046127600e+00,8.592732115877934618e-01,2.138821644323619875e+00,2.176916356788174856e+00,8.088929938719714441e-01,-1.072058305943183631e+00,6.259069377086791119e-01,-1.018379264914243132e+00,-9.570181651501574738e-01
9.391102316495810731e-01,-7.705690653005196067e-01,-7.261328933840668354e-01,-1.214675991294841273e+00,-9.573286437619683564e-01,-5.053130901968836408e-01,-7.310695484262386135e-01,-1.099343196975350878e+00,-1.235271862046127600e+00,-1.057221632722080029e+00,1.587176192693223298e+00,2.137452916979324158e+00,1.015033654453693091e+00,3.116101465560143779e-01,-1.268109213477384145e-01,-1.018379264914243132e+00,-9.570181651501574738e-01
1.915296792737777309e+00,1.150974612819816167e+00,-2.055102970511170010e-02,-1.214675991294841273e+00,-9.573286437619683564e-01,-1.011105670010497226e+00,-7.310695484262386135e-01,-1.099343196975350878e+00,-1.235271862046127600e+00,1.624514315394958441e-01,8.119591159060773888e-01,1.013687254559000772e+00,8.300119871730160526e-01,4.384787691950822741e-01,-1.197484749260514736e+00,5.015722847263405226e-01,-9.570181651501574738e-01
-9.124691456592151084e-01,-7.705690653005196067e-01,1.061660598827675495e+00,-1.214675991294841273e+00,5.150125930040710953e-01,-1.011105670010497226e+00,2.799838577482346436e-01,-1.099343196975350878e+00,1.105623854111537768e-01,-1.057221632722080029e+00,3.987726117841479123e-01,1.306681514054905957e+00,1.753505264481403092e+00,-1.072058305943183631e+00,-1.734115525222366394e-01,9.178770834350250540e-01,-9.570181651501574738e-01
5.093908636260635614e-01,1.362665071228502445e+00,1.003658537323318001e+00,-1.214675991294841273e+00,-9.573286437619683564e-01,8.173252394231808049e-01,-7.310695484262386135e-01,-1.099343196975350878e+00,5.779048942185898152e-01,-1.057221632722080029e+00,5.167157544994802620e-01,1.007790074909800104e+00,2.054961958287117696e+00,1.003087895897329274e+00,8.652549832026891208e-01,1.124003390923965728e+00,6.436953007763150936e-01
1.381704717644886449e+00,8.247807661897179621e-01,-7.261328933840668354e-01,4.564334693611016291e-01,-9.573286437619683564e-01,3.426783111733325282e-01,-7.310695484262386135e-01,7.145070983078939397e-01,-1.235271862046127600e+00,-1.057221632722080029e+00,3.357575409052572790e-01,-8.402025067278834358e-01,1.789097402318221786e+00,6.735505195058826278e-01,8.352010487040814057e-01,8.090207127984725410e-01,1.392605474828473300e+00
